# SignalP-6.0	Organism: Eukarya	Timestamp: 20221121194019
# ID	Prediction	OTHER	SP(Sec/SPI)	CS Position
maker-000252F-est_gff_StringTie-gene-11.2-mRNA-1	OTHER	0.999972	0.000021	
maker-000252F-est_gff_StringTie-gene-0.2-mRNA-1	OTHER	1.000038	0.000006	
maker-000252F-est_gff_StringTie-gene-0.2-mRNA-2	OTHER	1.000038	0.000006	
maker-000252F-exonerate_protein2genome-gene-1.1-mRNA-1	OTHER	1.000047	0.000000	
maker-000252F-est_gff_StringTie-gene-2.0-mRNA-1	OTHER	0.999583	0.000422	
evm-000252F-processed-gene-5.2-mRNA-1	OTHER	1.000087	0.000001	
maker-000252F-augustus-gene-5.10-mRNA-1	SP	0.000385	0.999612	CS pos: 24-25. Pr: 0.5376
maker-000252F-est_gff_StringTie-gene-5.6-mRNA-3	OTHER	0.999487	0.000518	
maker-000252F-est_gff_StringTie-gene-5.6-mRNA-1	OTHER	1.000031	0.000010	
maker-000252F-est_gff_StringTie-gene-5.6-mRNA-2	OTHER	1.000046	0.000010	
evm-000252F-processed-gene-6.6-mRNA-1	OTHER	1.000067	0.000000	
maker-000252F-exonerate_protein2genome-gene-7.3-mRNA-1	OTHER	0.999962	0.000036	
maker-000252F-exonerate_protein2genome-gene-7.3-mRNA-2	OTHER	0.999962	0.000036	
augustus_masked-000252F-processed-gene-10.12-mRNA-1	OTHER	1.000049	0.000000	
maker-000252F-augustus-gene-10.4-mRNA-4	OTHER	1.000011	0.000000	
maker-000252F-augustus-gene-10.4-mRNA-6	SP	0.001961	0.998050	CS pos: 26-27. Pr: 0.9631
maker-000252F-augustus-gene-10.4-mRNA-3	OTHER	1.000027	0.000003	
maker-000252F-augustus-gene-10.4-mRNA-1	SP	0.274078	0.725923	CS pos: 26-27. Pr: 0.6899
maker-000252F-augustus-gene-10.4-mRNA-2	SP	0.274078	0.725923	CS pos: 26-27. Pr: 0.6899
maker-000252F-augustus-gene-10.4-mRNA-5	OTHER	1.000035	0.000003	
maker-000252F-augustus-gene-10.5-mRNA-1	OTHER	1.000020	0.000002	
maker-000252F-augustus-gene-12.12-mRNA-2	OTHER	1.000071	0.000000	
maker-000252F-augustus-gene-12.12-mRNA-1	OTHER	1.000055	0.000001	
maker-000252F-augustus-gene-12.13-mRNA-1	OTHER	1.000056	0.000001	
maker-000252F-exonerate_protein2genome-gene-12.4-mRNA-1	OTHER	1.000062	0.000000	
maker-000252F-est_gff_StringTie-gene-12.2-mRNA-1	OTHER	0.994398	0.005583	
evm-000253F-processed-gene-0.6-mRNA-1	OTHER	1.000045	0.000000	
augustus_masked-000253F-processed-gene-1.6-mRNA-1	OTHER	1.000052	0.000000	
maker-000253F-est_gff_StringTie-gene-1.1-mRNA-1	OTHER	1.000047	0.000000	
maker-000253F-est_gff_StringTie-gene-1.1-mRNA-2	OTHER	1.000054	0.000000	
maker-000253F-augustus-gene-2.7-mRNA-1	OTHER	1.000051	0.000000	
maker-000253F-augustus-gene-2.7-mRNA-2	OTHER	1.000051	0.000000	
maker-000253F-exonerate_protein2genome-gene-2.1-mRNA-1	SP	0.141041	0.858934	CS pos: 22-23. Pr: 0.8203
maker-000253F-est_gff_StringTie-gene-4.1-mRNA-1	OTHER	0.999991	0.000001	
maker-000253F-est_gff_StringTie-gene-4.2-mRNA-1	OTHER	1.000065	0.000000	
maker-000253F-exonerate_protein2genome-gene-5.2-mRNA-1	OTHER	1.000054	0.000000	
maker-000253F-exonerate_protein2genome-gene-5.2-mRNA-2	OTHER	1.000051	0.000000	
maker-000253F-exonerate_protein2genome-gene-6.0-mRNA-1	OTHER	1.000058	0.000000	
maker-000253F-exonerate_protein2genome-gene-6.0-mRNA-2	OTHER	0.999718	0.000283	
augustus_masked-000253F-processed-gene-9.7-mRNA-1	OTHER	1.000053	0.000000	
maker-000253F-est_gff_StringTie-gene-9.0-mRNA-1	OTHER	1.000066	0.000000	
maker-000253F-est_gff_StringTie-gene-9.0-mRNA-2	OTHER	1.000066	0.000000	
maker-000253F-exonerate_protein2genome-gene-10.4-mRNA-1	OTHER	1.000023	0.000000	
maker-000253F-est_gff_StringTie-gene-10.0-mRNA-1	OTHER	0.999995	0.000018	
maker-000253F-est_gff_StringTie-gene-10.0-mRNA-2	OTHER	0.999995	0.000018	
evm-000253F-processed-gene-10.0-mRNA-1	OTHER	1.000066	0.000000	
evm-000253F-processed-gene-10.2-mRNA-1	OTHER	1.000023	0.000001	
maker-000253F-est_gff_StringTie-gene-11.1-mRNA-1	OTHER	1.000044	0.000000	
maker-000253F-est_gff_StringTie-gene-11.1-mRNA-2	OTHER	1.000044	0.000000	
maker-000253F-est_gff_StringTie-gene-11.1-mRNA-3	OTHER	1.000046	0.000000	
augustus_masked-000253F-processed-gene-11.4-mRNA-1	OTHER	1.000053	0.000000	
maker-000253F-exonerate_protein2genome-gene-11.0-mRNA-1	OTHER	1.000046	0.000000	
maker-000253F-exonerate_protein2genome-gene-11.0-mRNA-2	OTHER	1.000046	0.000000	
maker-000253F-exonerate_protein2genome-gene-11.0-mRNA-5	OTHER	1.000060	0.000000	
maker-000253F-exonerate_protein2genome-gene-11.0-mRNA-3	OTHER	1.000060	0.000000	
maker-000253F-exonerate_protein2genome-gene-11.0-mRNA-4	OTHER	1.000060	0.000000	
maker-000253F-exonerate_protein2genome-gene-12.0-mRNA-2	OTHER	1.000008	0.000007	
maker-000253F-exonerate_protein2genome-gene-12.0-mRNA-1	OTHER	1.000008	0.000007	
maker-000253F-est_gff_StringTie-gene-12.6-mRNA-1	OTHER	1.000034	0.000001	
maker-000253F-est_gff_StringTie-gene-12.6-mRNA-2	OTHER	1.000042	0.000001	
maker-000253F-est_gff_StringTie-gene-12.6-mRNA-5	OTHER	1.000056	0.000000	
maker-000253F-est_gff_StringTie-gene-12.6-mRNA-4	OTHER	1.000072	0.000001	
maker-000253F-est_gff_StringTie-gene-12.6-mRNA-3	OTHER	1.000072	0.000001	
maker-000253F-exonerate_protein2genome-gene-12.1-mRNA-1	OTHER	1.000059	0.000000	
maker-000253F-est_gff_StringTie-gene-0.1-mRNA-1	OTHER	1.000061	0.000006	
maker-000253F-est_gff_StringTie-gene-1.3-mRNA-1	SP	0.000228	0.999739	CS pos: 24-25. Pr: 0.9817
maker-000253F-est_gff_StringTie-gene-1.3-mRNA-2	SP	0.000228	0.999739	CS pos: 24-25. Pr: 0.9817
maker-000253F-est_gff_StringTie-gene-1.4-mRNA-1	OTHER	1.000051	0.000000	
maker-000253F-est_gff_StringTie-gene-1.4-mRNA-2	OTHER	1.000051	0.000000	
evm-000253F-processed-gene-5.3-mRNA-1	OTHER	1.000000	0.000016	
evm-000253F-processed-gene-5.1-mRNA-1	OTHER	0.999688	0.000333	
maker-000253F-exonerate_protein2genome-gene-6.1-mRNA-2	OTHER	1.000024	0.000033	
maker-000253F-exonerate_protein2genome-gene-6.1-mRNA-1	OTHER	1.000040	0.000000	
maker-000253F-est_gff_StringTie-gene-8.0-mRNA-1	OTHER	0.999765	0.000231	
maker-000253F-est_gff_StringTie-gene-9.1-mRNA-1	OTHER	1.000043	0.000000	
maker-000253F-est_gff_StringTie-gene-9.1-mRNA-2	OTHER	1.000054	0.000000	
maker-000253F-est_gff_StringTie-gene-10.3-mRNA-1	OTHER	1.000040	0.000000	
maker-000253F-est_gff_StringTie-gene-10.3-mRNA-2	OTHER	1.000040	0.000000	
maker-000253F-est_gff_StringTie-gene-11.3-mRNA-1	OTHER	1.000049	0.000000	
maker-000253F-est_gff_StringTie-gene-11.3-mRNA-3	OTHER	1.000048	0.000000	
maker-000253F-est_gff_StringTie-gene-11.3-mRNA-4	OTHER	1.000049	0.000000	
maker-000253F-est_gff_StringTie-gene-11.3-mRNA-2	OTHER	1.000049	0.000000	
maker-000253F-est_gff_StringTie-gene-11.3-mRNA-5	OTHER	1.000045	0.000000	
maker-000253F-exonerate_protein2genome-gene-12.2-mRNA-3	OTHER	0.720314	0.279697	
maker-000253F-exonerate_protein2genome-gene-12.2-mRNA-1	OTHER	1.000053	0.000000	
maker-000253F-exonerate_protein2genome-gene-12.2-mRNA-2	OTHER	1.000053	0.000000	
maker-000253F-augustus-gene-12.4-mRNA-2	OTHER	1.000053	0.000000	
maker-000253F-augustus-gene-12.4-mRNA-1	OTHER	1.000053	0.000000	
maker-000253F-exonerate_protein2genome-gene-12.4-mRNA-1	OTHER	0.999364	0.000649	
maker-000253F-exonerate_protein2genome-gene-12.4-mRNA-2	OTHER	0.999381	0.000649	
evm-000254F-processed-gene-0.3-mRNA-1	OTHER	0.999973	0.000033	
maker-000254F-est_gff_StringTie-gene-1.0-mRNA-1	SP	0.003751	0.996208	CS pos: 21-22. Pr: 0.8908
maker-000254F-est_gff_StringTie-gene-1.0-mRNA-2	SP	0.003751	0.996208	CS pos: 21-22. Pr: 0.8908
augustus_masked-000254F-processed-gene-1.14-mRNA-1	OTHER	1.000070	0.000000	
evm-000254F-processed-gene-3.16-mRNA-1	OTHER	1.000065	0.000000	
maker-000254F-est_gff_StringTie-gene-3.4-mRNA-1	OTHER	1.000030	0.000000	
maker-000254F-augustus-gene-3.2-mRNA-1	SP	0.303730	0.696256	CS pos: 21-22. Pr: 0.4394
evm-000254F-processed-gene-3.15-mRNA-1	OTHER	1.000016	0.000031	
maker-000254F-augustus-gene-3.3-mRNA-1	OTHER	1.000028	0.000000	
maker-000254F-est_gff_StringTie-gene-4.0-mRNA-1	OTHER	0.589085	0.410917	
maker-000254F-est_gff_StringTie-gene-4.0-mRNA-2	OTHER	0.903074	0.096932	
evm-000254F-processed-gene-6.16-mRNA-1	OTHER	1.000045	0.000000	
maker-000254F-exonerate_protein2genome-gene-6.5-mRNA-1	OTHER	0.968793	0.031223	
maker-000254F-exonerate_protein2genome-gene-6.5-mRNA-2	OTHER	1.000048	0.000001	
maker-000254F-exonerate_protein2genome-gene-6.5-mRNA-3	OTHER	1.000052	0.000001	
maker-000254F-exonerate_protein2genome-gene-6.5-mRNA-4	OTHER	1.000067	0.000001	
maker-000254F-est_gff_StringTie-gene-7.1-mRNA-1	OTHER	0.999960	0.000046	
maker-000254F-est_gff_StringTie-gene-7.1-mRNA-2	OTHER	0.999960	0.000046	
maker-000254F-est_gff_StringTie-gene-7.1-mRNA-3	OTHER	1.000062	0.000000	
maker-000254F-augustus-gene-7.1-mRNA-1	SP	0.148435	0.851537	CS pos: 29-30. Pr: 0.7605
maker-000254F-est_gff_StringTie-gene-7.2-mRNA-1	OTHER	0.999977	0.000026	
maker-000254F-est_gff_StringTie-gene-7.2-mRNA-2	OTHER	0.999977	0.000026	
maker-000254F-est_gff_StringTie-gene-7.3-mRNA-1	SP	0.490410	0.509578	CS pos: 33-34. Pr: 0.4172
maker-000254F-est_gff_StringTie-gene-8.1-mRNA-1	OTHER	0.999967	0.000041	
maker-000254F-est_gff_StringTie-gene-8.1-mRNA-2	OTHER	0.999971	0.000041	
maker-000254F-est_gff_StringTie-gene-8.1-mRNA-3	OTHER	1.000027	0.000005	
maker-000254F-est_gff_StringTie-gene-8.1-mRNA-4	OTHER	0.999737	0.000273	
maker-000254F-est_gff_StringTie-gene-8.1-mRNA-5	OTHER	1.000061	0.000000	
maker-000254F-est_gff_StringTie-gene-8.2-mRNA-4	OTHER	1.000056	0.000000	
maker-000254F-est_gff_StringTie-gene-8.2-mRNA-1	OTHER	0.937209	0.062809	
maker-000254F-est_gff_StringTie-gene-8.2-mRNA-2	OTHER	0.937206	0.062808	
maker-000254F-est_gff_StringTie-gene-8.2-mRNA-3	OTHER	0.937206	0.062808	
maker-000254F-est_gff_StringTie-gene-8.3-mRNA-1	OTHER	0.999991	0.000018	
maker-000254F-est_gff_StringTie-gene-8.3-mRNA-2	OTHER	0.999991	0.000018	
maker-000254F-est_gff_StringTie-gene-8.3-mRNA-4	OTHER	0.999991	0.000018	
maker-000254F-est_gff_StringTie-gene-8.3-mRNA-3	OTHER	1.000056	0.000001	
maker-000254F-est_gff_StringTie-gene-8.3-mRNA-5	OTHER	0.999839	0.000183	
maker-000254F-est_gff_StringTie-gene-9.0-mRNA-1	OTHER	1.000060	0.000000	
maker-000254F-est_gff_StringTie-gene-9.0-mRNA-2	OTHER	1.000046	0.000001	
maker-000254F-est_gff_StringTie-gene-9.0-mRNA-3	OTHER	1.000043	0.000000	
maker-000254F-est_gff_StringTie-gene-9.0-mRNA-4	OTHER	1.000045	0.000000	
maker-000254F-est_gff_StringTie-gene-9.0-mRNA-5	OTHER	1.000045	0.000000	
maker-000254F-est_gff_StringTie-gene-10.0-mRNA-2	SP	0.039992	0.959983	CS pos: 29-30. Pr: 0.9125
maker-000254F-est_gff_StringTie-gene-10.0-mRNA-1	SP	0.039992	0.959979	CS pos: 29-30. Pr: 0.9125
maker-000254F-est_gff_StringTie-gene-10.0-mRNA-3	OTHER	1.000078	0.000001	
augustus_masked-000254F-processed-gene-10.8-mRNA-1	OTHER	1.000070	0.000000	
augustus_masked-000254F-processed-gene-10.9-mRNA-1	OTHER	1.000067	0.000000	
maker-000254F-est_gff_StringTie-gene-11.0-mRNA-1	OTHER	0.999158	0.000857	
maker-000254F-est_gff_StringTie-gene-11.1-mRNA-1	OTHER	0.997112	0.002923	
maker-000254F-est_gff_StringTie-gene-11.1-mRNA-2	OTHER	0.997108	0.002923	
evm-000254F-processed-gene-11.10-mRNA-1	OTHER	1.000056	0.000000	
augustus_masked-000254F-processed-gene-12.14-mRNA-1	OTHER	1.000066	0.000000	
augustus_masked-000254F-processed-gene-12.17-mRNA-1	OTHER	1.000042	0.000005	
evm-000254F-processed-gene-12.8-mRNA-1	OTHER	1.000065	0.000000	
evm-000254F-processed-gene-12.7-mRNA-1	OTHER	1.000065	0.000000	
maker-000254F-est_gff_StringTie-gene-12.3-mRNA-1	OTHER	1.000059	0.000000	
maker-000254F-est_gff_StringTie-gene-1.1-mRNA-1	OTHER	1.000063	0.000000	
maker-000254F-est_gff_StringTie-gene-1.1-mRNA-2	OTHER	1.000033	0.000000	
maker-000254F-est_gff_StringTie-gene-1.1-mRNA-3	OTHER	1.000063	0.000000	
maker-000254F-est_gff_StringTie-gene-1.1-mRNA-4	OTHER	1.000072	0.000002	
maker-000254F-est_gff_StringTie-gene-1.2-mRNA-1	OTHER	1.000009	0.000026	
maker-000254F-est_gff_StringTie-gene-2.0-mRNA-1	OTHER	1.000044	0.000018	
maker-000254F-est_gff_StringTie-gene-2.0-mRNA-7	OTHER	1.000043	0.000003	
maker-000254F-est_gff_StringTie-gene-2.0-mRNA-4	OTHER	1.000043	0.000000	
maker-000254F-est_gff_StringTie-gene-2.0-mRNA-2	OTHER	1.000044	0.000018	
maker-000254F-est_gff_StringTie-gene-2.0-mRNA-3	OTHER	1.000044	0.000018	
maker-000254F-est_gff_StringTie-gene-2.0-mRNA-6	OTHER	1.000025	0.000011	
maker-000254F-est_gff_StringTie-gene-2.0-mRNA-5	OTHER	1.000084	0.000000	
maker-000254F-est_gff_StringTie-gene-3.8-mRNA-1	OTHER	1.000053	0.000005	
maker-000254F-est_gff_StringTie-gene-3.9-mRNA-1	OTHER	1.000067	0.000000	
maker-000254F-est_gff_StringTie-gene-3.9-mRNA-2	OTHER	1.000073	0.000000	
maker-000254F-est_gff_StringTie-gene-5.0-mRNA-1	OTHER	1.000065	0.000000	
maker-000254F-est_gff_StringTie-gene-5.0-mRNA-2	OTHER	1.000065	0.000000	
maker-000254F-est_gff_StringTie-gene-5.0-mRNA-3	OTHER	1.000067	0.000000	
evm-000254F-processed-gene-5.1-mRNA-1	OTHER	0.999976	0.000052	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-10	OTHER	1.000085	0.000001	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-9	OTHER	1.000045	0.000003	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-16	OTHER	1.000028	0.000000	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-19	OTHER	1.000028	0.000000	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-2	OTHER	1.000025	0.000000	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-7	OTHER	1.000028	0.000000	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-8	OTHER	1.000028	0.000000	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-1	OTHER	1.000048	0.000000	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-12	OTHER	1.000069	0.000000	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-15	OTHER	1.000069	0.000000	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-17	OTHER	1.000069	0.000000	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-18	OTHER	1.000069	0.000000	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-3	OTHER	1.000071	0.000001	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-5	OTHER	1.000069	0.000000	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-6	OTHER	1.000075	0.000000	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-13	OTHER	1.000062	0.000000	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-14	OTHER	1.000062	0.000000	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-11	OTHER	1.000025	0.000000	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-4	OTHER	1.000025	0.000000	
maker-000254F-exonerate_protein2genome-gene-5.2-mRNA-20	OTHER	1.000069	0.000000	
augustus_masked-000254F-processed-gene-5.10-mRNA-1	OTHER	0.999848	0.000160	
maker-000254F-exonerate_protein2genome-gene-6.6-mRNA-1	OTHER	0.992442	0.007551	
maker-000254F-exonerate_protein2genome-gene-6.6-mRNA-2	OTHER	0.992442	0.007551	
maker-000254F-exonerate_protein2genome-gene-6.7-mRNA-1	OTHER	1.000060	0.000000	
maker-000254F-exonerate_protein2genome-gene-6.7-mRNA-2	OTHER	1.000012	0.000001	
maker-000254F-est_gff_StringTie-gene-6.3-mRNA-1	OTHER	1.000030	0.000012	
maker-000254F-est_gff_StringTie-gene-6.4-mRNA-1	OTHER	1.000066	0.000000	
maker-000254F-est_gff_StringTie-gene-8.4-mRNA-1	OTHER	0.999825	0.000171	
maker-000254F-est_gff_StringTie-gene-9.1-mRNA-4	OTHER	1.000069	0.000000	
maker-000254F-est_gff_StringTie-gene-9.1-mRNA-1	SP	0.386483	0.613506	CS pos: 29-30. Pr: 0.5927
maker-000254F-est_gff_StringTie-gene-9.1-mRNA-2	SP	0.386483	0.613506	CS pos: 29-30. Pr: 0.5927
maker-000254F-est_gff_StringTie-gene-9.1-mRNA-3	SP	0.386483	0.613506	CS pos: 29-30. Pr: 0.5927
maker-000254F-exonerate_protein2genome-gene-9.4-mRNA-1	OTHER	1.000046	0.000000	
maker-000254F-exonerate_protein2genome-gene-9.4-mRNA-2	OTHER	1.000033	0.000000	
maker-000254F-exonerate_protein2genome-gene-9.4-mRNA-4	OTHER	1.000053	0.000000	
maker-000254F-exonerate_protein2genome-gene-9.4-mRNA-3	OTHER	1.000049	0.000000	
maker-000254F-est_gff_StringTie-gene-9.2-mRNA-1	OTHER	1.000031	0.000020	
maker-000254F-est_gff_StringTie-gene-9.2-mRNA-2	OTHER	1.000037	0.000006	
maker-000254F-est_gff_StringTie-gene-9.2-mRNA-3	OTHER	0.999947	0.000053	
maker-000254F-est_gff_StringTie-gene-11.3-mRNA-3	OTHER	1.000060	0.000001	
maker-000254F-est_gff_StringTie-gene-11.3-mRNA-1	SP	0.000860	0.999119	CS pos: 25-26. Pr: 0.4293
maker-000254F-est_gff_StringTie-gene-11.3-mRNA-2	SP	0.000860	0.999119	CS pos: 25-26. Pr: 0.4293
maker-000254F-est_gff_StringTie-gene-11.4-mRNA-6	OTHER	0.999935	0.000064	
maker-000254F-est_gff_StringTie-gene-11.4-mRNA-2	SP	0.000247	0.999735	CS pos: 28-29. Pr: 0.8933
maker-000254F-est_gff_StringTie-gene-11.4-mRNA-3	SP	0.000247	0.999726	CS pos: 28-29. Pr: 0.8933
maker-000254F-est_gff_StringTie-gene-11.4-mRNA-5	SP	0.000247	0.999742	CS pos: 28-29. Pr: 0.8933
maker-000254F-est_gff_StringTie-gene-11.4-mRNA-1	SP	0.000247	0.999742	CS pos: 28-29. Pr: 0.8933
maker-000254F-est_gff_StringTie-gene-11.4-mRNA-4	SP	0.000247	0.999742	CS pos: 28-29. Pr: 0.8933
maker-000254F-exonerate_protein2genome-gene-12.0-mRNA-1	OTHER	1.000061	0.000001	
maker-000254F-est_gff_StringTie-gene-12.5-mRNA-1	OTHER	0.999694	0.000337	
evm-000255F-processed-gene-0.0-mRNA-1	SP	0.197783	0.802208	CS pos: 27-28. Pr: 0.7368
maker-000255F-est_gff_StringTie-gene-1.0-mRNA-1	OTHER	0.999957	0.000041	
maker-000255F-exonerate_protein2genome-gene-1.3-mRNA-1	OTHER	1.000047	0.000012	
augustus_masked-000255F-processed-gene-3.4-mRNA-1	OTHER	1.000066	0.000000	
augustus_masked-000255F-processed-gene-3.5-mRNA-1	OTHER	0.999207	0.000796	
maker-000255F-exonerate_protein2genome-gene-3.0-mRNA-2	OTHER	1.000058	0.000000	
maker-000255F-exonerate_protein2genome-gene-3.0-mRNA-1	OTHER	1.000058	0.000000	
maker-000255F-augustus-gene-3.1-mRNA-1	OTHER	1.000068	0.000000	
maker-000255F-est_gff_StringTie-gene-6.1-mRNA-1	OTHER	1.000046	0.000000	
maker-000255F-est_gff_StringTie-gene-6.2-mRNA-1	OTHER	1.000051	0.000000	
maker-000255F-est_gff_StringTie-gene-7.0-mRNA-3	OTHER	1.000058	0.000000	
maker-000255F-est_gff_StringTie-gene-7.0-mRNA-1	OTHER	1.000074	0.000000	
maker-000255F-est_gff_StringTie-gene-7.0-mRNA-2	OTHER	1.000066	0.000001	
maker-000255F-est_gff_StringTie-gene-7.0-mRNA-4	OTHER	1.000045	0.000000	
maker-000255F-augustus-gene-8.0-mRNA-1	OTHER	1.000051	0.000000	
maker-000255F-augustus-gene-8.0-mRNA-2	OTHER	1.000055	0.000000	
maker-000255F-est_gff_StringTie-gene-9.0-mRNA-1	OTHER	0.997553	0.002446	
maker-000255F-est_gff_StringTie-gene-12.0-mRNA-1	OTHER	1.000054	0.000001	
maker-000255F-est_gff_StringTie-gene-12.0-mRNA-2	OTHER	1.000054	0.000001	
maker-000255F-est_gff_StringTie-gene-12.0-mRNA-3	OTHER	1.000054	0.000001	
maker-000255F-est_gff_StringTie-gene-12.0-mRNA-4	OTHER	1.000054	0.000001	
augustus_masked-000255F-processed-gene-12.4-mRNA-1	SP	0.361071	0.638919	CS pos: 21-22. Pr: 0.3940
maker-000255F-est_gff_StringTie-gene-0.1-mRNA-6	OTHER	1.000067	0.000001	
maker-000255F-est_gff_StringTie-gene-0.1-mRNA-1	OTHER	1.000035	0.000000	
maker-000255F-est_gff_StringTie-gene-0.1-mRNA-2	OTHER	1.000042	0.000000	
maker-000255F-est_gff_StringTie-gene-0.1-mRNA-3	OTHER	1.000035	0.000000	
maker-000255F-est_gff_StringTie-gene-0.1-mRNA-4	OTHER	1.000035	0.000000	
maker-000255F-est_gff_StringTie-gene-0.1-mRNA-5	OTHER	1.000035	0.000000	
maker-000255F-est_gff_StringTie-gene-1.2-mRNA-1	OTHER	0.999988	0.000026	
maker-000255F-est_gff_StringTie-gene-3.2-mRNA-1	OTHER	1.000067	0.000002	
maker-000255F-exonerate_protein2genome-gene-5.0-mRNA-1	OTHER	1.000068	0.000000	
augustus_masked-000255F-processed-gene-5.3-mRNA-1	OTHER	1.000059	0.000000	
maker-000255F-est_gff_StringTie-gene-5.2-mRNA-1	OTHER	1.000064	0.000000	
evm-000255F-processed-gene-5.0-mRNA-1	OTHER	1.000060	0.000002	
maker-000255F-est_gff_StringTie-gene-6.3-mRNA-1	OTHER	1.000026	0.000008	
maker-000255F-est_gff_StringTie-gene-7.1-mRNA-1	OTHER	1.000071	0.000000	
evm-000255F-processed-gene-7.10-mRNA-1	OTHER	1.000060	0.000000	
maker-000256F-est_gff_StringTie-gene-1.0-mRNA-1	OTHER	0.996980	0.003023	
maker-000256F-est_gff_StringTie-gene-1.1-mRNA-1	OTHER	1.000023	0.000008	
maker-000256F-est_gff_StringTie-gene-1.1-mRNA-2	OTHER	1.000037	0.000003	
maker-000256F-est_gff_StringTie-gene-1.2-mRNA-2	OTHER	1.000051	0.000001	
maker-000256F-est_gff_StringTie-gene-1.2-mRNA-1	OTHER	1.000068	0.000000	
maker-000256F-est_gff_StringTie-gene-2.0-mRNA-1	OTHER	1.000073	0.000000	
maker-000256F-augustus-gene-3.8-mRNA-1	SP	0.000202	0.999802	CS pos: 23-24. Pr: 0.9118
maker-000256F-augustus-gene-3.9-mRNA-1	SP	0.000223	0.999756	CS pos: 26-27. Pr: 0.9812
augustus_masked-000256F-processed-gene-4.1-mRNA-1	OTHER	1.000070	0.000001	
maker-000256F-est_gff_StringTie-gene-4.3-mRNA-1	OTHER	1.000040	0.000000	
maker-000256F-est_gff_StringTie-gene-4.3-mRNA-2	OTHER	1.000040	0.000000	
maker-000256F-est_gff_StringTie-gene-4.3-mRNA-3	OTHER	1.000041	0.000000	
maker-000256F-est_gff_StringTie-gene-4.4-mRNA-3	OTHER	1.000069	0.000000	
maker-000256F-est_gff_StringTie-gene-4.4-mRNA-4	OTHER	0.999926	0.000089	
maker-000256F-est_gff_StringTie-gene-4.4-mRNA-2	OTHER	1.000069	0.000000	
maker-000256F-est_gff_StringTie-gene-4.4-mRNA-1	OTHER	0.999926	0.000089	
maker-000256F-est_gff_StringTie-gene-4.4-mRNA-5	OTHER	1.000095	0.000000	
evm-000256F-processed-gene-5.9-mRNA-1	OTHER	1.000075	0.000000	
maker-000256F-est_gff_StringTie-gene-5.1-mRNA-1	OTHER	0.999992	0.000011	
evm-000256F-processed-gene-5.12-mRNA-1	OTHER	1.000036	0.000000	
maker-000256F-exonerate_protein2genome-gene-5.4-mRNA-1	OTHER	0.998087	0.001914	
evm-000256F-processed-gene-5.11-mRNA-1	OTHER	0.999983	0.000013	
maker-000256F-est_gff_StringTie-gene-6.1-mRNA-2	OTHER	1.000038	0.000000	
maker-000256F-est_gff_StringTie-gene-6.1-mRNA-1	OTHER	1.000029	0.000000	
maker-000256F-est_gff_StringTie-gene-7.1-mRNA-1	OTHER	1.000059	0.000000	
maker-000256F-est_gff_StringTie-gene-7.1-mRNA-5	OTHER	1.000059	0.000000	
maker-000256F-est_gff_StringTie-gene-7.1-mRNA-2	OTHER	1.000033	0.000000	
maker-000256F-est_gff_StringTie-gene-7.1-mRNA-3	OTHER	1.000053	0.000000	
maker-000256F-est_gff_StringTie-gene-7.1-mRNA-4	OTHER	1.000033	0.000000	
maker-000256F-est_gff_StringTie-gene-7.1-mRNA-7	OTHER	1.000033	0.000000	
maker-000256F-est_gff_StringTie-gene-7.1-mRNA-8	OTHER	1.000033	0.000000	
maker-000256F-est_gff_StringTie-gene-7.1-mRNA-6	OTHER	1.000063	0.000000	
maker-000256F-est_gff_StringTie-gene-7.1-mRNA-9	OTHER	1.000063	0.000000	
maker-000256F-est_gff_StringTie-gene-7.2-mRNA-1	SP	0.000231	0.999732	CS pos: 18-19. Pr: 0.9802
maker-000256F-est_gff_StringTie-gene-7.3-mRNA-1	SP	0.000250	0.999720	CS pos: 20-21. Pr: 0.9800
maker-000256F-exonerate_protein2genome-gene-7.0-mRNA-1	SP	0.000225	0.999766	CS pos: 20-21. Pr: 0.9810
maker-000256F-augustus-gene-8.3-mRNA-1	OTHER	1.000057	0.000000	
maker-000256F-augustus-gene-8.3-mRNA-3	OTHER	1.000033	0.000001	
maker-000256F-augustus-gene-8.3-mRNA-2	OTHER	1.000057	0.000000	
