gene_id,Length
maker-000140F-est_gff_StringTie-gene-14.0,7184
maker-000140F-exonerate_protein2genome-gene-14.3,6033
maker-000140F-exonerate_protein2genome-gene-14.4,2208
evm-000140F-processed-gene-15.1,5243
augustus_masked-000140F-processed-gene-15.5,447
evm-000140F-processed-gene-16.3,6072
evm-000140F-processed-gene-16.5,1917
maker-000140F-est_gff_StringTie-gene-16.1,6406
maker-000140F-est_gff_StringTie-gene-17.0,2317
maker-000140F-est_gff_StringTie-gene-18.0,8361
maker-000140F-est_gff_StringTie-gene-20.3,837
maker-000140F-est_gff_StringTie-gene-19.0,217
maker-000140F-est_gff_StringTie-gene-20.4,391
augustus_masked-000140F-processed-gene-20.17,759
maker-000140F-est_gff_StringTie-gene-20.5,410
maker-000140F-est_gff_StringTie-gene-20.6,2111
maker-000140F-augustus-gene-20.0,2367
maker-000140F-exonerate_protein2genome-gene-20.8,879
maker-000140F-est_gff_StringTie-gene-20.7,3151
augustus_masked-001519F-processed-gene-0.0,1239
maker-000212F-est_gff_StringTie-gene-0.0,391
maker-000212F-est_gff_StringTie-gene-0.1,231
maker-000212F-augustus-gene-1.8,506
maker-000212F-est_gff_StringTie-gene-1.2,261
maker-000212F-exonerate_protein2genome-gene-1.0,588
maker-000212F-exonerate_protein2genome-gene-1.1,582
maker-000212F-est_gff_StringTie-gene-1.3,283
maker-000212F-augustus-gene-2.0,1237
evm-000212F-processed-gene-2.2,1591
maker-000212F-est_gff_StringTie-gene-3.0,1515
maker-000212F-exonerate_protein2genome-gene-3.2,3467
maker-000212F-est_gff_StringTie-gene-4.0,3055
maker-000212F-est_gff_StringTie-gene-5.1,4655
maker-000212F-augustus-gene-5.0,8051
maker-000212F-est_gff_StringTie-gene-5.0,1719
maker-000212F-augustus-gene-5.2,2357
maker-000212F-exonerate_protein2genome-gene-6.4,2452
maker-000212F-exonerate_protein2genome-gene-6.5,2263
maker-000212F-est_gff_StringTie-gene-8.0,6146
maker-000212F-est_gff_StringTie-gene-8.1,3146
evm-000212F-processed-gene-9.8,7916
maker-000212F-exonerate_protein2genome-gene-9.0,7058
maker-000212F-est_gff_StringTie-gene-9.2,213
maker-000212F-est_gff_StringTie-gene-11.0,2029
maker-000212F-est_gff_StringTie-gene-11.1,2469
maker-000212F-augustus-gene-11.11,1052
evm-000212F-processed-gene-11.6,5765
maker-000212F-exonerate_protein2genome-gene-12.2,1670
augustus_masked-000212F-processed-gene-12.3,1557
maker-000212F-exonerate_protein2genome-gene-12.3,3623
augustus_masked-000212F-processed-gene-13.8,786
maker-000212F-exonerate_protein2genome-gene-13.1,2637
maker-000212F-augustus-gene-14.4,817
maker-000212F-est_gff_StringTie-gene-14.3,1715
maker-000212F-est_gff_StringTie-gene-14.4,4012
maker-000212F-est_gff_StringTie-gene-14.1,2889
maker-000212F-est_gff_StringTie-gene-14.5,2301
maker-000212F-est_gff_StringTie-gene-14.2,900
maker-000029F-augustus-gene-2.0,276
maker-000029F-est_gff_StringTie-gene-2.0,686
maker-000029F-est_gff_StringTie-gene-8.0,6362
maker-000029F-est_gff_StringTie-gene-7.0,222
maker-000029F-est_gff_StringTie-gene-8.1,281
maker-000029F-est_gff_StringTie-gene-9.0,294
maker-000029F-est_gff_StringTie-gene-10.2,2284
maker-000029F-est_gff_StringTie-gene-10.1,2130
maker-000029F-est_gff_StringTie-gene-11.0,3263
maker-000029F-exonerate_protein2genome-gene-11.2,11389
maker-000029F-est_gff_StringTie-gene-12.0,6483
maker-000029F-est_gff_StringTie-gene-12.1,4958
maker-000029F-est_gff_StringTie-gene-12.2,3928
maker-000029F-est_gff_StringTie-gene-13.4,1320
maker-000029F-augustus-gene-13.3,603
maker-000029F-est_gff_StringTie-gene-13.2,589
augustus_masked-000029F-processed-gene-13.11,4790
maker-000029F-est_gff_StringTie-gene-13.3,5167
maker-000029F-exonerate_protein2genome-gene-13.1,4927
maker-000029F-est_gff_StringTie-gene-14.0,3604
augustus_masked-000029F-processed-gene-16.1,263
maker-000029F-est_gff_StringTie-gene-16.0,14989
augustus_masked-000029F-processed-gene-16.4,1023
augustus_masked-000029F-processed-gene-16.5,984
augustus_masked-000029F-processed-gene-16.6,420
augustus_masked-000029F-processed-gene-16.7,225
maker-000029F-exonerate_protein2genome-gene-17.0,5750
maker-000029F-est_gff_StringTie-gene-17.5,311
maker-000029F-est_gff_StringTie-gene-17.3,3637
maker-000029F-est_gff_StringTie-gene-17.4,993
maker-000029F-est_gff_StringTie-gene-18.2,667
maker-000029F-est_gff_StringTie-gene-18.0,354
maker-000029F-est_gff_StringTie-gene-18.1,1245
evm-000029F-processed-gene-18.10,16636
maker-000029F-est_gff_StringTie-gene-20.2,1015
maker-000029F-exonerate_protein2genome-gene-20.1,3031
maker-000029F-exonerate_protein2genome-gene-20.0,8550
maker-000029F-est_gff_StringTie-gene-21.4,257
evm-000029F-processed-gene-21.1,2363
maker-000029F-est_gff_StringTie-gene-21.1,3739
evm-000029F-processed-gene-21.2,2227
maker-000029F-est_gff_StringTie-gene-22.0,4015
maker-000029F-est_gff_StringTie-gene-23.0,216
maker-000029F-augustus-gene-25.0,3706
maker-000029F-est_gff_StringTie-gene-27.0,233
evm-000029F-processed-gene-27.7,1280
maker-000029F-exonerate_protein2genome-gene-27.2,4306
augustus_masked-000029F-processed-gene-27.5,207
maker-000029F-est_gff_StringTie-gene-28.4,804
maker-000029F-est_gff_StringTie-gene-28.2,1255
maker-000029F-augustus-gene-28.1,3850
augustus_masked-000029F-processed-gene-28.5,363
maker-000029F-est_gff_StringTie-gene-29.1,2225
augustus_masked-000029F-processed-gene-28.6,534
maker-000029F-est_gff_StringTie-gene-29.0,1728
maker-000029F-est_gff_StringTie-gene-29.2,6768
maker-000029F-est_gff_StringTie-gene-30.4,3718
maker-000029F-est_gff_StringTie-gene-30.2,8220
maker-000029F-est_gff_StringTie-gene-30.5,2687
maker-000029F-augustus-gene-30.24,12609
maker-000029F-est_gff_StringTie-gene-30.3,1226
evm-000029F-processed-gene-31.0,3438
maker-000029F-est_gff_StringTie-gene-31.0,253
maker-000029F-exonerate_protein2genome-gene-32.0,1771
maker-000029F-est_gff_StringTie-gene-32.5,1328
augustus_masked-000029F-processed-gene-32.9,480
evm-000029F-processed-gene-32.3,6016
maker-000029F-est_gff_StringTie-gene-32.3,2079
maker-000029F-est_gff_StringTie-gene-32.6,2544
maker-000029F-exonerate_protein2genome-gene-32.1,696
maker-000029F-augustus-gene-32.22,824
maker-000029F-est_gff_StringTie-gene-32.8,1284
evm-000029F-processed-gene-33.4,3719
maker-000029F-est_gff_StringTie-gene-33.0,206
maker-000029F-est_gff_StringTie-gene-34.0,17521
maker-000029F-est_gff_StringTie-gene-34.1,1450
maker-000029F-est_gff_StringTie-gene-35.2,1758
maker-000029F-est_gff_StringTie-gene-35.3,1541
maker-000029F-est_gff_StringTie-gene-35.4,574
augustus_masked-000029F-processed-gene-36.1,1013
augustus_masked-000029F-processed-gene-36.0,690
maker-000029F-est_gff_StringTie-gene-37.0,222
maker-000029F-exonerate_protein2genome-gene-39.0,3396
augustus_masked-000029F-processed-gene-39.1,435
maker-000029F-est_gff_StringTie-gene-42.1,424
maker-000029F-est_gff_StringTie-gene-42.0,2735
maker-000029F-est_gff_StringTie-gene-43.0,5971
maker-000029F-est_gff_StringTie-gene-43.1,249
maker-000029F-est_gff_StringTie-gene-44.2,9417
maker-000029F-est_gff_StringTie-gene-44.0,1514
maker-000029F-exonerate_protein2genome-gene-44.4,11920
maker-000029F-est_gff_StringTie-gene-44.1,1050
maker-000402F-est_gff_StringTie-gene-0.0,917
augustus_masked-000402F-processed-gene-0.1,1116
maker-000402F-exonerate_protein2genome-gene-0.3,3447
evm-000402F-processed-gene-1.25,2458
maker-000402F-est_gff_StringTie-gene-1.0,2889
maker-000402F-est_gff_StringTie-gene-1.6,332
maker-000402F-est_gff_StringTie-gene-1.1,2280
maker-000402F-est_gff_StringTie-gene-1.2,873
evm-000402F-processed-gene-1.20,738
maker-000402F-est_gff_StringTie-gene-1.7,202
evm-000402F-processed-gene-1.24,310
maker-000402F-est_gff_StringTie-gene-1.5,1681
evm-000402F-processed-gene-2.19,1640
evm-000402F-processed-gene-2.18,3270
evm-000402F-processed-gene-2.20,1896
maker-000402F-est_gff_StringTie-gene-2.2,1928
maker-000402F-exonerate_protein2genome-gene-2.7,180
evm-000402F-processed-gene-2.22,5664
maker-000402F-est_gff_StringTie-gene-2.5,1963
evm-000402F-processed-gene-2.23,3150
maker-000402F-est_gff_StringTie-gene-3.0,8317
augustus_masked-000402F-processed-gene-4.0,303
augustus_masked-000402F-processed-gene-4.1,303
maker-000402F-est_gff_StringTie-gene-4.0,229
maker-000402F-augustus-gene-5.1,381
augustus_masked-000402F-processed-gene-5.6,584
maker-000406F-augustus-gene-0.2,2549
maker-000406F-est_gff_StringTie-gene-0.1,6623
maker-000406F-est_gff_StringTie-gene-1.0,5393
maker-000406F-est_gff_StringTie-gene-1.2,355
maker-000406F-est_gff_StringTie-gene-1.1,10224
evm-000406F-processed-gene-2.2,2864
maker-000406F-est_gff_StringTie-gene-2.0,5945
evm-000406F-processed-gene-2.1,1286
maker-000406F-augustus-gene-2.12,735
maker-000406F-est_gff_StringTie-gene-2.1,291
maker-000406F-augustus-gene-4.11,20567
evm-000406F-processed-gene-4.1,1066
augustus_masked-000406F-processed-gene-4.7,462
maker-000406F-est_gff_StringTie-gene-5.1,6186
maker-000406F-est_gff_StringTie-gene-5.2,219
maker-000406F-est_gff_StringTie-gene-5.3,271
maker-000232F-est_gff_StringTie-gene-0.4,1262
maker-000232F-augustus-gene-0.2,2822
maker-000232F-est_gff_StringTie-gene-0.0,1419
maker-000232F-est_gff_StringTie-gene-0.1,228
maker-000232F-est_gff_StringTie-gene-0.2,625
maker-000232F-est_gff_StringTie-gene-0.3,210
maker-000232F-est_gff_StringTie-gene-1.0,593
maker-000232F-est_gff_StringTie-gene-1.2,3996
maker-000232F-est_gff_StringTie-gene-1.1,6390
maker-000232F-exonerate_protein2genome-gene-2.0,453
maker-000232F-est_gff_StringTie-gene-2.3,1462
maker-000232F-exonerate_protein2genome-gene-2.1,1366
maker-000232F-est_gff_StringTie-gene-2.4,8304
maker-000232F-est_gff_StringTie-gene-3.1,608
maker-000232F-augustus-gene-3.5,659
maker-000232F-augustus-gene-4.1,1581
maker-000232F-est_gff_StringTie-gene-3.0,206
maker-000232F-augustus-gene-6.2,724
maker-000232F-augustus-gene-6.0,71
maker-000232F-est_gff_StringTie-gene-6.0,684
maker-000232F-est_gff_StringTie-gene-6.1,1153
evm-000232F-processed-gene-7.12,2476
evm-000232F-processed-gene-7.10,2672
maker-000232F-est_gff_StringTie-gene-7.1,2248
maker-000232F-augustus-gene-9.16,1446
maker-000232F-augustus-gene-9.17,2997
maker-000232F-augustus-gene-9.18,2083
maker-000232F-est_gff_StringTie-gene-9.2,4097
maker-000232F-est_gff_StringTie-gene-9.4,2713
maker-000232F-est_gff_StringTie-gene-9.5,6903
maker-000232F-est_gff_StringTie-gene-11.0,2332
maker-000232F-est_gff_StringTie-gene-11.1,830
augustus_masked-000232F-processed-gene-12.5,1074
maker-000232F-est_gff_StringTie-gene-12.0,224
maker-000232F-est_gff_StringTie-gene-12.1,734
maker-000232F-exonerate_protein2genome-gene-13.1,987
maker-000232F-est_gff_StringTie-gene-13.3,3781
maker-000232F-exonerate_protein2genome-gene-13.2,940
maker-000232F-est_gff_StringTie-gene-13.4,2317
maker-000232F-est_gff_StringTie-gene-13.9,1409
maker-000232F-est_gff_StringTie-gene-13.5,352
maker-000232F-est_gff_StringTie-gene-13.10,1498
maker-000232F-est_gff_StringTie-gene-13.11,1707
maker-000232F-est_gff_StringTie-gene-13.6,721
maker-000232F-exonerate_protein2genome-gene-13.0,1443
evm-000612F-processed-gene-0.0,1402
maker-000643F-augustus-gene-0.0,2757
maker-000643F-est_gff_StringTie-gene-0.0,517
maker-000643F-est_gff_StringTie-gene-0.1,207
maker-000643F-est_gff_StringTie-gene-0.2,607
maker-000349F-est_gff_StringTie-gene-1.1,591
maker-000349F-est_gff_StringTie-gene-1.2,625
evm-000349F-processed-gene-1.9,691
augustus_masked-000349F-processed-gene-1.4,4167
maker-000349F-est_gff_StringTie-gene-1.3,310
maker-000349F-est_gff_StringTie-gene-2.3,927
maker-000349F-est_gff_StringTie-gene-2.0,216
evm-000349F-processed-gene-2.6,318
maker-000349F-est_gff_StringTie-gene-2.1,654
evm-000349F-processed-gene-2.7,660
maker-000349F-est_gff_StringTie-gene-2.2,744
maker-000349F-est_gff_StringTie-gene-3.0,627
evm-000349F-processed-gene-3.13,2184
evm-000349F-processed-gene-3.16,933
maker-000349F-est_gff_StringTie-gene-3.1,726
maker-000349F-est_gff_StringTie-gene-3.2,966
maker-000349F-est_gff_StringTie-gene-3.3,201
maker-000349F-est_gff_StringTie-gene-3.5,277
maker-000349F-augustus-gene-4.7,426
maker-000349F-est_gff_StringTie-gene-4.0,2725
maker-000349F-est_gff_StringTie-gene-5.1,1365
evm-000349F-processed-gene-5.10,3537
maker-000349F-est_gff_StringTie-gene-5.4,6170
maker-000349F-est_gff_StringTie-gene-5.2,2342
evm-000349F-processed-gene-5.15,1837
maker-000349F-est_gff_StringTie-gene-5.3,5189
maker-000349F-est_gff_StringTie-gene-6.2,2458
augustus_masked-000349F-processed-gene-6.6,2744
maker-000349F-exonerate_protein2genome-gene-6.5,4942
maker-000349F-est_gff_StringTie-gene-6.3,366
augustus_masked-000349F-processed-gene-7.3,11165
maker-000349F-est_gff_StringTie-gene-7.1,2567
maker-000349F-est_gff_StringTie-gene-8.3,305
maker-000349F-est_gff_StringTie-gene-8.4,566
maker-000349F-est_gff_StringTie-gene-8.5,433
evm-000349F-processed-gene-8.19,670
evm-000349F-processed-gene-8.21,339
evm-000349F-processed-gene-8.22,621
maker-000349F-exonerate_protein2genome-gene-8.0,5721
maker-000349F-exonerate_protein2genome-gene-8.1,216
maker-000440F-est_gff_StringTie-gene-3.0,4011
evm-000440F-processed-gene-4.2,3754
maker-000440F-est_gff_StringTie-gene-4.4,3218
maker-000440F-augustus-gene-4.10,1608
maker-000440F-est_gff_StringTie-gene-4.3,1583
maker-001131F-est_gff_StringTie-gene-0.0,394
maker-001131F-est_gff_StringTie-gene-0.1,2520
maker-001657F-est_gff_StringTie-gene-0.0,1169
maker-000435F-est_gff_StringTie-gene-3.0,6992
maker-000435F-est_gff_StringTie-gene-4.0,219
maker-001027F-exonerate_protein2genome-gene-0.1,474
maker-001027F-est_gff_StringTie-gene-0.0,280
maker-000441F-exonerate_protein2genome-gene-0.2,1033
maker-000441F-exonerate_protein2genome-gene-0.0,609
maker-000441F-exonerate_protein2genome-gene-0.1,1767
maker-000441F-est_gff_StringTie-gene-1.1,3535
maker-000441F-est_gff_StringTie-gene-1.0,4886
maker-000441F-est_gff_StringTie-gene-1.2,286
maker-000441F-est_gff_StringTie-gene-2.4,3238
maker-000441F-est_gff_StringTie-gene-2.2,3067
maker-000441F-est_gff_StringTie-gene-2.5,3038
augustus_masked-000441F-processed-gene-2.11,1383
maker-000441F-est_gff_StringTie-gene-2.3,1035
evm-000441F-processed-gene-3.17,3378
maker-000441F-augustus-gene-3.16,730
augustus_masked-000441F-processed-gene-3.10,285
maker-000441F-exonerate_protein2genome-gene-3.0,588
maker-000441F-exonerate_protein2genome-gene-3.2,2296
maker-000441F-est_gff_StringTie-gene-3.5,140
evm-000441F-processed-gene-4.0,1870
augustus_masked-000441F-processed-gene-4.17,384
maker-000537F-est_gff_StringTie-gene-0.0,1319
maker-000537F-est_gff_StringTie-gene-0.1,1002
maker-000537F-augustus-gene-0.6,669
maker-000537F-est_gff_StringTie-gene-1.3,489
maker-000537F-est_gff_StringTie-gene-1.4,311
maker-000537F-est_gff_StringTie-gene-1.1,1260
maker-000537F-augustus-gene-1.2,1706
maker-000328F-est_gff_StringTie-gene-2.0,246
maker-000328F-exonerate_protein2genome-gene-5.0,993
augustus_masked-000328F-processed-gene-6.1,735
evm-000328F-processed-gene-6.11,2640
maker-000328F-augustus-gene-8.10,14819
augustus_masked-000899F-processed-gene-0.1,774
augustus_masked-000899F-processed-gene-0.2,432
augustus_masked-000899F-processed-gene-0.3,1257
maker-000491F-exonerate_protein2genome-gene-0.0,588
maker-000491F-exonerate_protein2genome-gene-0.1,588
evm-000491F-processed-gene-1.1,3937
evm-000491F-processed-gene-1.0,921
maker-000491F-exonerate_protein2genome-gene-1.2,797
evm-000491F-processed-gene-2.4,2891
evm-000491F-processed-gene-2.3,5924
maker-000491F-est_gff_StringTie-gene-2.1,9374
maker-000491F-est_gff_StringTie-gene-3.0,11148
maker-000491F-est_gff_StringTie-gene-3.1,770
maker-000491F-est_gff_StringTie-gene-3.2,9077
maker-000355F-est_gff_StringTie-gene-1.0,369
maker-000355F-augustus-gene-1.0,270
maker-000355F-est_gff_StringTie-gene-2.9,12226
maker-000355F-est_gff_StringTie-gene-2.5,583
augustus_masked-000355F-processed-gene-2.13,654
maker-000355F-exonerate_protein2genome-gene-2.0,1250
maker-000355F-exonerate_protein2genome-gene-2.4,2936
maker-000355F-exonerate_protein2genome-gene-2.1,8969
augustus_masked-000355F-processed-gene-2.11,426
maker-000355F-est_gff_StringTie-gene-2.11,1771
maker-000355F-exonerate_protein2genome-gene-2.3,622
evm-000355F-processed-gene-3.8,3769
evm-000355F-processed-gene-3.9,2388
maker-000355F-est_gff_StringTie-gene-3.2,967
maker-000355F-est_gff_StringTie-gene-3.3,2650
maker-000355F-est_gff_StringTie-gene-4.8,2690
maker-000355F-est_gff_StringTie-gene-4.4,5871
maker-000355F-augustus-gene-4.26,2148
maker-000355F-augustus-gene-4.22,1630
maker-000355F-exonerate_protein2genome-gene-5.5,4563
maker-000355F-est_gff_StringTie-gene-4.6,398
evm-000355F-processed-gene-4.5,1056
evm-000355F-processed-gene-5.15,763
maker-000355F-exonerate_protein2genome-gene-5.4,6763
maker-000355F-exonerate_protein2genome-gene-5.6,10923
maker-000355F-augustus-gene-6.7,777
maker-000355F-augustus-gene-6.8,663
augustus_masked-000355F-processed-gene-7.4,1023
evm-000355F-processed-gene-7.43,1561
maker-000355F-est_gff_StringTie-gene-7.4,1791
augustus_masked-000355F-processed-gene-7.10,1509
maker-000355F-augustus-gene-7.37,1569
maker-000355F-est_gff_StringTie-gene-7.2,3522
maker-000355F-est_gff_StringTie-gene-7.3,762
maker-000220F-augustus-gene-0.9,594
maker-000220F-est_gff_StringTie-gene-0.2,490
maker-000220F-est_gff_StringTie-gene-0.1,279
maker-000220F-est_gff_StringTie-gene-1.0,426
maker-000220F-est_gff_StringTie-gene-1.1,1757
maker-000220F-est_gff_StringTie-gene-1.3,648
maker-000220F-est_gff_StringTie-gene-1.4,482
maker-000220F-augustus-gene-1.21,570
maker-000220F-est_gff_StringTie-gene-1.5,429
maker-000220F-est_gff_StringTie-gene-1.2,535
maker-000220F-exonerate_protein2genome-gene-2.9,330
maker-000220F-est_gff_StringTie-gene-2.4,536
maker-000220F-est_gff_StringTie-gene-2.0,731
maker-000220F-exonerate_protein2genome-gene-2.10,201
maker-000220F-est_gff_StringTie-gene-2.1,206
maker-000220F-exonerate_protein2genome-gene-2.11,539
maker-000220F-est_gff_StringTie-gene-2.2,1229
maker-000220F-augustus-gene-2.10,804
maker-000220F-augustus-gene-2.3,574
maker-000220F-augustus-gene-2.11,525
maker-000220F-augustus-gene-2.12,531
maker-000220F-est_gff_StringTie-gene-2.3,327
maker-000220F-est_gff_StringTie-gene-2.8,384
maker-000220F-est_gff_StringTie-gene-3.1,837
maker-000220F-est_gff_StringTie-gene-3.2,1337
maker-000220F-augustus-gene-3.13,620
maker-000220F-est_gff_StringTie-gene-3.3,1792
maker-000220F-est_gff_StringTie-gene-3.4,7820
evm-000220F-processed-gene-4.0,3247
maker-000220F-est_gff_StringTie-gene-4.1,7843
maker-000220F-exonerate_protein2genome-gene-5.1,588
maker-000220F-exonerate_protein2genome-gene-5.2,588
maker-000220F-exonerate_protein2genome-gene-5.3,2985
maker-000220F-est_gff_StringTie-gene-6.0,241
maker-000220F-est_gff_StringTie-gene-8.1,681
maker-000220F-est_gff_StringTie-gene-7.0,482
maker-000220F-est_gff_StringTie-gene-7.1,213
maker-000220F-exonerate_protein2genome-gene-8.3,4283
augustus_masked-000220F-processed-gene-9.8,453
maker-000220F-est_gff_StringTie-gene-10.2,4280
maker-000220F-est_gff_StringTie-gene-10.0,3501
maker-000220F-est_gff_StringTie-gene-10.1,1001
maker-000220F-est_gff_StringTie-gene-10.3,8206
maker-000220F-exonerate_protein2genome-gene-11.0,2704
maker-000220F-est_gff_StringTie-gene-11.5,4305
maker-000220F-est_gff_StringTie-gene-11.3,1387
maker-000220F-exonerate_protein2genome-gene-12.4,4954
maker-000220F-est_gff_StringTie-gene-12.0,3243
maker-000220F-est_gff_StringTie-gene-12.1,5963
maker-000220F-est_gff_StringTie-gene-13.0,2890
maker-000220F-exonerate_protein2genome-gene-12.5,1827
maker-000220F-est_gff_StringTie-gene-13.1,1364
maker-000220F-est_gff_StringTie-gene-13.4,1862
maker-000220F-est_gff_StringTie-gene-13.2,2773
maker-000220F-est_gff_StringTie-gene-13.3,581
maker-000220F-est_gff_StringTie-gene-14.0,660
maker-000220F-est_gff_StringTie-gene-14.1,561
maker-000220F-est_gff_StringTie-gene-14.2,961
maker-000220F-est_gff_StringTie-gene-14.3,869
maker-000220F-exonerate_protein2genome-gene-14.6,1835
maker-000220F-est_gff_StringTie-gene-14.5,394
evm-000449F-processed-gene-0.17,1804
maker-000449F-est_gff_StringTie-gene-0.0,964
augustus_masked-000449F-processed-gene-0.12,396
augustus_masked-000449F-processed-gene-0.13,405
augustus_masked-000449F-processed-gene-4.0,693
maker-000280F-est_gff_StringTie-gene-1.0,1014
