p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,scGeneName,gene_id,geneName,Chr,Start,End,product,uniprot_id,lascID,geneName_GOI,Nephila_genome_Class,Group,sc_gene_id
1.3191212141686402e-39,2.3043891790673534,0.055,0.107,3.95736364250592e-36,Duct_2,clc-a,maker-000013F-est_gff_StringTie-gene-11.1,clc-a,000013F,2611781,2771951,Chloride channel protein 2,Q9VGH7,LASC002198,NA,NA,Other,maker-000013F-est-gff-StringTie-gene-11.1
1.6919295795119394e-39,3.8674231977039373,0.42,0.114,5.075788738535818e-36,Duct_2,pde11,evm-000128F-processed-gene-11.8,pde11,000128F,2111336,2316083,Dual 3'%2C5'-cyclic-AMP and -GMP phosphodiesterase 11,Q9VJ79,LASC010824,NA,NA,Other,evm-000128F-processed-gene-11.8
2.3506372047066446e-39,1.3457256970120604,0.043,0.115,7.051911614119934e-36,Duct_2,znf845-znf84-znf271-znf585b,maker-000395F-exonerate_protein2genome-gene-5.0,znf845_znf84_znf271_znf585b,000395F,1179142,1208883,"Zinc finger protein 845,Zinc finger protein 84,Zinc finger protein 271,Zinc finger protein 585B","Q96IR2,P51523,Q5R5U3,Q5RB30",LASC019680,NA,NA,Other,maker-000395F-exonerate-protein2genome-gene-5.0
2.9610678519075196e-39,3.9994886114985873,0.059,0.169,8.883203555722559e-36,Duct_2,LASC006455,maker-000060F-est_gff_StringTie-gene-22.0,LASC006455,000060F,4603241,5201286,hypothetical protein,NA,LASC006455,NA,NA,Other,maker-000060F-est-gff-StringTie-gene-22.0
4.89098313134518e-39,1.449728905248696,0.1,0.107,1.467294939403554e-35,Duct_2,cacnb2,maker-000247F-est_gff_StringTie-gene-5.2,cacnb2,000247F,938974,1168045,Voltage-dependent L-type calcium channel subunit beta-2,"Q08289,Q9MZL5",LASC015837,NA,NA,Other,maker-000247F-est-gff-StringTie-gene-5.2
7.777615419632846e-39,0.3126150296126404,0.067,0.134,2.333284625889854e-35,Duct_2,LASC022304,evm-000640F-processed-gene-0.18,LASC022304,000640F,172670,184768,hypothetical protein,NA,LASC022304,NA,NA,Other,evm-000640F-processed-gene-0.18
1.834129295818905e-38,0.56449890459945,0.073,0.132,5.502387887456715e-35,Duct_2,anapc2,maker-000367F-est_gff_StringTie-gene-4.2,anapc2,000367F,938682,995377,Anaphase-promoting complex subunit 2,Q9UJX6,LASC019106,NA,NA,Other,maker-000367F-est-gff-StringTie-gene-4.2
1.9647939745306584e-38,0.6410344615461732,0.097,0.126,5.894381923591975e-35,Duct_2,tet2,evm-000096F-processed-gene-2.2,tet2,000096F,510965,582136,Methylcytosine dioxygenase TET2,Q6N021,LASC008961,NA,NA,Other,evm-000096F-processed-gene-2.2
2.1896480253142496e-38,4.5798388543087105,0.224,0.3,6.568944075942749e-35,Duct_2,larp4b,maker-000005F-est_gff_StringTie-gene-66.0,larp4b,000005F,15607416,15882681,La-related protein Larp4B,Q9I7T7,LASC001191,NA,NA,Other,maker-000005F-est-gff-StringTie-gene-66.0
2.4589866748275527e-38,0.7432413156836812,0.051,0.136,7.376960024482658e-35,Duct_2,abl,maker-000224F-est_gff_StringTie-gene-13.0,abl,000224F,3117055,3180012,Tyrosine-protein kinase Abl,P00522,LASC015092,NA,NA,Other,maker-000224F-est-gff-StringTie-gene-13.0
2.574321197676912e-38,5.401708840865451,0.374,0.104,7.722963593030737e-35,Duct_2,atp2b3-3,evm-000536F-processed-gene-2.17,atp2b3_3,000536F,234500,316790,Plasma membrane calcium-transporting ATPase 3,Q16720,LASC021679,NA,NA,Other,evm-000536F-processed-gene-2.17
4.2797938869255644e-38,2.2934058582270076,0.114,0.067,1.2839381660776692e-34,Duct_2,LASC020795,maker-000464F-est_gff_StringTie-gene-3.4,LASC020795,000464F,838029,929139,hypothetical protein,NA,LASC020795,NA,NA,Other,maker-000464F-est-gff-StringTie-gene-3.4
4.768657868446495e-38,0.32498202029105805,0.078,0.175,1.4305973605339485e-34,Duct_2,loco-3,maker-000295F-est_gff_StringTie-gene-1.1,loco_3,000295F,177623,228511,Regulator of G-protein signaling loco,Q9VCX1,LASC017304,NA,NA,Other,maker-000295F-est-gff-StringTie-gene-1.1
5.838745744183521e-38,0.991737949382534,0.11,0.114,1.7516237232550561e-34,Duct_2,trim37,augustus_masked-000124F-processed-gene-6.4,trim37,000124F,1449400,1452363,E3 ubiquitin-protein ligase TRIM37,Q6PCX9,LASC010576,NA,NA,Other,augustus-masked-000124F-processed-gene-6.4
6.082397387009404e-38,0.8692573887721924,0.082,0.116,1.8247192161028213e-34,Duct_2,kntc1,maker-000007F-est_gff_StringTie-gene-8.1,kntc1,000007F,1652521,1881380,Kinetochore-associated protein 1,P50748,LASC001368,NA,NA,Other,maker-000007F-est-gff-StringTie-gene-8.1
6.512886951791661e-38,0.30703396433460917,0.092,0.11,1.953866085537498e-34,Duct_2,hormad1-2,maker-000342F-augustus-gene-6.9,hormad1_2,000342F,1363057,1388079,HORMA domain-containing protein 1,A2BF66,LASC018567,NA,NA,Other,maker-000342F-augustus-gene-6.9
9.232697477712552e-38,1.2077750933873137,0.148,0.187,2.7698092433137655e-34,Duct_2,slc9a3-2,maker-000256F-augustus-gene-3.9,slc9a3_2,000256F,785024,847505,Sodium/hydrogen exchanger 3,P48764,LASC016139,NA,NA,Other,maker-000256F-augustus-gene-3.9
9.296278743713836e-38,2.4269860669193264,0.488,0.215,2.788883623114151e-34,Duct_2,LASC014986,augustus_masked-000221F-processed-gene-13.19,LASC014986,000221F,3451726,3467013,hypothetical protein,NA,LASC014986,NA,NA,Other,augustus-masked-000221F-processed-gene-13.19
1.418110370064996e-37,1.678427716894186,0.041,0.125,4.2543311101949886e-34,Duct_2,LASC006555,augustus_masked-000061F-processed-gene-27.7,LASC006555,000061F,6540398,6571334,hypothetical protein,NA,LASC006555,NA,NA,Other,augustus-masked-000061F-processed-gene-27.7
1.7205299382388538e-37,3.582250734848227,0.086,0.162,5.161589814716561e-34,Duct_2,mob2,maker-000028F-exonerate_protein2genome-gene-17.0,mob2,000028F,3901905,4067783,MOB kinase activator-like 2,Q8IQG1,LASC003818,NA,NA,Other,maker-000028F-exonerate-protein2genome-gene-17.0
5.6610053757297155e-37,0.9697977707615006,0.041,0.111,1.6983016127189145e-33,Duct_2,unc5c-unc5b,maker-000210F-augustus-gene-14.5,unc5c_unc5b,000210F,3349257,3723415,"Netrin receptor UNC5C,Netrin receptor UNC5B","Q761X5,Q8IZJ1",LASC014509,NA,NA,Other,maker-000210F-augustus-gene-14.5
8.903658956135104e-37,3.220584628121612,0.08,0.168,2.671097686840531e-33,Duct_2,slc16a9-7,maker-000244F-est_gff_StringTie-gene-4.4,slc16a9_7,000244F,1009431,1068008,Monocarboxylate transporter 9,Q7RTY1,LASC015741,NA,NA,Other,maker-000244F-est-gff-StringTie-gene-4.4
9.38932387075015e-37,3.1439085352715743,0.111,0.058,2.816797161225045e-33,Duct_2,eip63f-1-2,maker-000254F-est_gff_StringTie-gene-5.0,eip63f-1_2,000254F,919865,1183877,Calcium-binding protein E63-1,P48593,LASC016067,NA,NA,Other,maker-000254F-est-gff-StringTie-gene-5.0
9.712436926814216e-37,0.5295955145766573,0.079,0.175,2.913731078044265e-33,Duct_2,znf271-znf771-znf782-znf32-znf500-zfp1-znf177-znf2-znf568,maker-000060F-exonerate_protein2genome-gene-28.4,znf271_znf771_znf782_znf32_znf500_zfp1_znf177_znf2_znf568,000060F,6540536,6578043,"Zinc finger protein 177,hypothetical protein,Zinc finger protein 32,Zinc finger protein 771,Zinc finger protein 1 homolog,Zinc finger protein 271,Zinc finger protein 568,Zinc finger protein 500,Zinc finger protein 782,Zinc finger protein 2","Q13360,P17041,Q7L3S4,Q6P2D0,P15620,Q3ZCX4,O60304,Q6ZMW2,Q8BIQ3",LASC006471,NA,NA,Other,maker-000060F-exonerate-protein2genome-gene-28.4
2.0581375017716696e-36,1.1825157535749469,0.041,0.107,6.174412505315009e-33,Duct_2,LASC005242,maker-000046F-est_gff_StringTie-gene-12.1,LASC005242,000046F,2864829,2877077,hypothetical protein,NA,LASC005242,NA,NA,Other,maker-000046F-est-gff-StringTie-gene-12.1
2.4318735835375696e-36,0.3638884006335541,0.099,0.15,7.295620750612708e-33,Duct_2,fbf1,maker-000015F-est_gff_StringTie-gene-48.1,fbf1,000015F,11449075,11489615,"hypothetical protein,Fas-binding factor 1",A2A870,LASC002530,NA,NA,Other,maker-000015F-est-gff-StringTie-gene-48.1
2.477679421186656e-36,2.0716995437141197,0.026,0.13,7.433038263559967e-33,Duct_2,hira,maker-000068F-est_gff_StringTie-gene-14.2,hira,000068F,3256355,3373081,Protein HIRA,Q8QFR2,LASC007016,NA,NA,Other,maker-000068F-est-gff-StringTie-gene-14.2
1.1920110168784927e-35,11.402150793750874,0.106,0.013,3.5760330506354783e-32,Duct_2,sma-2,evm-000046F-processed-gene-5.3,sma-2,000046F,1197956,1323781,Dwarfin sma-2,Q02330,LASC005220,NA,NA,Other,evm-000046F-processed-gene-5.3
1.9984852583807222e-35,0.5706035193245107,0.075,0.113,5.995455775142167e-32,Duct_2,ndc1,maker-000000F-est_gff_StringTie-gene-92.1,ndc1,000000F,22006032,22039594,Nucleoporin NDC1,"Q8VCB1,Q6AXN4",LASC000176,NA,NA,Other,maker-000000F-est-gff-StringTie-gene-92.1
2.2982465622720895e-35,0.29675081181921037,0.068,0.116,6.894739686816268e-32,Duct_2,tatdn2,maker-000051F-est_gff_StringTie-gene-8.0,tatdn2,000051F,1779754,1865175,"hypothetical protein,Putative deoxyribonuclease TATDN2",Q93075,LASC005658,NA,NA,Other,maker-000051F-est-gff-StringTie-gene-8.0
5.707315305898065e-35,1.5630801366132108,0.08,0.132,1.7121945917694195e-31,Duct_2,LASC013554,evm-000188F-processed-gene-9.7,LASC013554,000188F,2103402,2108378,hypothetical protein,NA,LASC013554,NA,NA,Other,evm-000188F-processed-gene-9.7
6.032706444373612e-35,0.979734202471418,0.053,0.129,1.8098119333120835e-31,Duct_2,ttc21b,maker-000075F-est_gff_StringTie-gene-2.0,ttc21b,000075F,381548,458970,Tetratricopeptide repeat protein 21B,Q7Z4L5,LASC007422,NA,NA,Other,maker-000075F-est-gff-StringTie-gene-2.0
1.066762881912355e-34,0.8994299124902678,0.054,0.166,3.200288645737065e-31,Duct_2,raph1-mig-10,maker-000094F-est_gff_StringTie-gene-7.0,raph1_mig-10,000094F,1307376,1679558,"hypothetical protein,Abnormal cell migration protein 10,Ras-associated and pleckstrin homology domains-containing protein 1","P34400,Q70E73",LASC008820,NA,NA,Other,maker-000094F-est-gff-StringTie-gene-7.0
1.1807986047504205e-34,1.0426743010614494,0.105,0.143,3.5423958142512616e-31,Duct_2,agl,maker-000141F-est_gff_StringTie-gene-0.2,agl,000141F,23744,80175,Glycogen debranching enzyme,P35573,LASC011470,NA,NA,Other,maker-000141F-est-gff-StringTie-gene-0.2
1.592358173267381e-34,3.5474166092614663,0.085,0.139,4.777074519802143e-31,Duct_2,sup-17,maker-000033F-est_gff_StringTie-gene-7.0,sup-17,000033F,1704125,1819921,"Disintegrin, and, metalloproteinase, domain-containing, protein, 10, homolog",G5EFD9,LASC004227,NA,NA,Other,maker-000033F-est-gff-StringTie-gene-7.0
1.9321288787723107e-34,0.3129874149713068,0.059,0.125,5.796386636316932e-31,Duct_2,rpp40,maker-000029F-est_gff_StringTie-gene-21.1,rpp40,000029F,4999158,5022182,"hypothetical protein,Ribonuclease P protein subunit p40",Q5BK64,LASC003914,NA,NA,Other,maker-000029F-est-gff-StringTie-gene-21.1
2.263175796820389e-34,1.2643478674967863,0.073,0.13,6.789527390461167e-31,Duct_2,stx1b-unc-64-stx1a,maker-000543F-est_gff_StringTie-gene-1.1,stx1b_unc-64_stx1a,000543F,535329,589427,"Syntaxin-1A,Syntaxin-1B,Syntaxin-1A homolog","P32851,P61265,P32850,O16000",LASC021748,NA,NA,Other,maker-000543F-est-gff-StringTie-gene-1.1
3.0752343527203806e-34,1.731955415957156,0.014,0.118,9.225703058161142e-31,Duct_2,rfwd3-2,maker-000150F-est_gff_StringTie-gene-20.1,rfwd3_2,000150F,4942382,5015882,E3 ubiquitin-protein ligase RFWD3,Q6PCD5,LASC011867,NA,NA,Other,maker-000150F-est-gff-StringTie-gene-20.1
3.3317406831041885e-34,3.792960003117102,0.111,0.066,9.995222049312565e-31,Duct_2,pigs-3,maker-000253F-est_gff_StringTie-gene-11.1,pigs_3,000253F,2491589,2706201,GAS2-like protein pickled eggs,Q9W3Y4,LASC016043,NA,NA,Other,maker-000253F-est-gff-StringTie-gene-11.1
4.467531768242484e-34,0.9666875502420478,0.065,0.108,1.340259530472745e-30,Duct_2,znf84-2,augustus_masked-000340F-processed-gene-8.1,znf84_2,000340F,1831308,1833008,Zinc finger protein 84,P51523,LASC018534,NA,NA,Other,augustus-masked-000340F-processed-gene-8.1
4.6714836701545984e-34,2.017895888107823,0.109,0.064,1.4014451010463795e-30,Duct_2,LASC004703,maker-000038F-est_gff_StringTie-gene-39.11,LASC004703,000038F,9527085,9597867,hypothetical protein,NA,LASC004703,NA,NA,Other,maker-000038F-est-gff-StringTie-gene-39.11
5.42167668626654e-34,1.4087215778294144,0.054,0.149,1.626503005879962e-30,Duct_2,daxx,maker-000077F-est_gff_StringTie-gene-9.5,daxx,000077F,2180262,2272813,Death domain-associated protein 6,O35613,LASC007618,NA,NA,Other,maker-000077F-est-gff-StringTie-gene-9.5
6.758001672791033e-34,4.017271831550081,0.084,0.151,2.0274005018373097e-30,Duct_2,znf782-17,evm-000340F-processed-gene-8.0,znf782_17,000340F,1923171,1943057,Zinc finger protein 782,Q6ZMW2,LASC018538,NA,NA,Other,evm-000340F-processed-gene-8.0
2.260116447956432e-33,3.082449486096415,0.13,0.199,6.780349343869296e-30,Duct_2,ets1,evm-000097F-processed-gene-21.6,ets1,000097F,4983458,5068080,Protein C-ets-1,P27577,LASC009048,NA,NA,Other,evm-000097F-processed-gene-21.6
4.207379435746783e-33,4.630796095373947,0.125,0.159,1.262213830724035e-29,Duct_2,stmn1-a,maker-000224F-est_gff_StringTie-gene-13.2,stmn1-a,000224F,3373476,3418269,Stathmin-1-A,Q09006,LASC015093,NA,NA,Other,maker-000224F-est-gff-StringTie-gene-13.2
4.348863401768722e-33,1.275307275984309,0.089,0.165,1.3046590205306165e-29,Duct_2,enkd1,maker-000128F-est_gff_StringTie-gene-12.0,enkd1,000128F,2795433,2808542,Enkurin domain-containing protein 1,Q7TSV9,LASC010825,NA,NA,Other,maker-000128F-est-gff-StringTie-gene-12.0
5.866766621092923e-33,9.101170845308554,0.405,0.103,1.760029986327877e-29,Duct_2,LASC004832,maker-000040F-est_gff_StringTie-gene-38.1,LASC004832,000040F,9166524,9216963,hypothetical protein,NA,LASC004832,NA,NA,Other,maker-000040F-est-gff-StringTie-gene-38.1
6.0771943919516244e-33,1.837712365866178,0.08,0.122,1.8231583175854873e-29,Duct_2,znf45-5,augustus_masked-000459F-processed-gene-2.7,znf45_5,000459F,541350,542739,Zinc finger protein 45,Q02386,LASC020707,NA,NA,Other,augustus-masked-000459F-processed-gene-2.7
6.352352720906904e-33,0.6371466180100782,0.069,0.123,1.9057058162720713e-29,Duct_2,ost-1-2,evm-000406F-processed-gene-4.1,ost-1_2,000406F,923040,947433,SPARC,P34714,LASC019888,NA,NA,Other,evm-000406F-processed-gene-4.1
6.63183793008052e-33,0.44994657964559615,0.063,0.164,1.989551379024156e-29,Duct_2,ccnj,maker-000057F-est_gff_StringTie-gene-19.1,ccnj,000057F,4648287,4670396,Cyclin-J,Q3TZI6,LASC006208,NA,NA,Other,maker-000057F-est-gff-StringTie-gene-19.1
7.022690965706874e-33,4.49593993516972,0.048,0.178,2.1068072897120622e-29,Duct_2,glyp,maker-000186F-exonerate_protein2genome-gene-0.0,glyp,000186F,73630,138970,Glycogen phosphorylase,Q9XTL9,LASC013393,NA,NA,Other,maker-000186F-exonerate-protein2genome-gene-0.0
1.9365815276267867e-32,0.8897784685072345,0.103,0.099,5.809744582880361e-29,Duct_2,corin-sorl1,maker-000756F-est_gff_StringTie-gene-0.0,corin_sorl1,000756F,84913,141601,"Atrial natriuretic peptide-converting enzyme,Sortilin-related receptor,hypothetical protein","Q9Y5Q5,P0DSP1",LASC022506,NA,NA,Other,maker-000756F-est-gff-StringTie-gene-0.0
2.6274707156541903e-32,0.8158435603766971,0.085,0.115,7.882412146962571e-29,Duct_2,LASC007261,maker-000071F-est_gff_StringTie-gene-30.8,LASC007261,000071F,7277359,7383821,"hypothetical, protein",NA,LASC007261,NA,NA,Other,maker-000071F-est-gff-StringTie-gene-30.8
2.9855862038054664e-32,0.8335176702944533,0.053,0.138,8.956758611416399e-29,Duct_2,slit1-2,maker-000016F-est_gff_StringTie-gene-50.1,slit1_2,000016F,12036127,12091394,Slit homolog 1 protein,O88279,LASC002650,NA,NA,Other,maker-000016F-est-gff-StringTie-gene-50.1
4.109340008851167e-32,0.7908425971469484,0.106,0.186,1.23280200265535e-28,Duct_2,mt:nd1,maker-000016F-exonerate_protein2genome-gene-54.0,mt:nd1,000016F,13009239,13009619,NADH-ubiquinone oxidoreductase chain 1 (Fragments),P51930,LASC002657,NA,NA,Other,maker-000016F-exonerate-protein2genome-gene-54.0
4.700533618665902e-32,4.40383424871669,0.113,0.107,1.4101600855997705e-28,Duct_2,trex2,maker-000004F-augustus-gene-55.3,trex2,000004F,13124132,13129163,Three prime repair exonuclease 2,Q9BQ50,LASC001006,NA,NA,Other,maker-000004F-augustus-gene-55.3
1.2740999372397433e-31,1.8777684805662451,0.068,0.151,3.82229981171923e-28,Duct_2,sash3-samd5-sash1,maker-000122F-est_gff_StringTie-gene-13.5,sash3_samd5_sash1,000122F,2372437,3116591,"SAM and SH3 domain-containing protein 1,SAM and SH3 domain-containing protein 3,Sterile alpha motif domain-containing protein 5","O94885,A0JN71,Q3V1H9",LASC010449,NA,NA,Other,maker-000122F-est-gff-StringTie-gene-13.5
1.4446468373933536e-31,1.3041611718305006,0.07,0.11,4.333940512180061e-28,Duct_2,dtwd1,evm-000128F-processed-gene-12.8,dtwd1,000128F,2838802,2952923,DTW domain-containing protein 1,Q28I29,LASC010827,NA,NA,Other,evm-000128F-processed-gene-12.8
1.605298621305068e-31,1.3346060915439928,0.086,0.109,4.815895863915204e-28,Duct_2,magel2-fp-1-uspl1,maker-000078F-est_gff_StringTie-gene-0.1,magel2_fp-1_uspl1,000078F,17273,49807,"hypothetical protein,SUMO-specific isopeptidase USPL1,Foot protein 1 variant 1,MAGE-like protein 2","Q6DRC5,A1X158,Q9UJ55",LASC007685,NA,NA,Other,maker-000078F-est-gff-StringTie-gene-0.1
2.0448719951288625e-31,4.902944889937178,0.379,0.122,6.134615985386588e-28,Duct_2,LASC009749,maker-000111F-est_gff_StringTie-gene-8.1,LASC009749,000111F,1695598,1934544,hypothetical protein,NA,LASC009749,NA,NA,Other,maker-000111F-est-gff-StringTie-gene-8.1
2.466377236691447e-31,0.7403447497394637,0.092,0.123,7.399131710074341e-28,Duct_2,yme1l,augustus_masked-000017F-processed-gene-21.6,yme1l,000017F,5007648,5009792,ATP-dependent zinc metalloprotease YME1L,F3YDF1,LASC002704,NA,NA,Other,augustus-masked-000017F-processed-gene-21.6
2.913988442635527e-31,2.1471239296277886,0.102,0.125,8.741965327906581e-28,Duct_2,LASC014513,maker-000211F-est_gff_StringTie-gene-1.5,LASC014513,000211F,300302,305047,hypothetical protein,NA,LASC014513,NA,NA,Other,maker-000211F-est-gff-StringTie-gene-1.5
3.4180262032359683e-31,3.317998413443311,0.085,0.164,1.0254078609707905e-27,Duct_2,LASC015243,maker-000230F-est_gff_StringTie-gene-1.4,LASC015243,000230F,200988,270996,hypothetical protein,NA,LASC015243,NA,NA,Other,maker-000230F-est-gff-StringTie-gene-1.4
5.457519795542686e-31,2.978520154051626,0.093,0.148,1.6372559386628057e-27,Duct_2,rbpj-2,maker-000230F-exonerate_protein2genome-gene-2.0,rbpj_2,000230F,456617,560740,Suppressor of hairless protein homolog,Q91880,LASC015244,NA,NA,Other,maker-000230F-exonerate-protein2genome-gene-2.0
9.328347429417567e-31,0.587640656429878,0.092,0.139,2.7985042288252703e-27,Duct_2,ndufaf6,maker-000342F-est_gff_StringTie-gene-5.1,ndufaf6,000342F,1336231,1353615,"hypothetical protein,NADH dehydrogenase (ubiquinone) complex I%2C assembly factor 6",D3ZN43,LASC018566,NA,NA,Other,maker-000342F-est-gff-StringTie-gene-5.1
1.7471079603087618e-30,0.9996533571686914,0.068,0.166,5.2413238809262855e-27,Duct_2,ears2-gltx,maker-000310F-est_gff_StringTie-gene-1.0,ears2_gltx,000310F,156586,196830,"Probable glutamate--tRNA ligase%2C mitochondrial,Glutamate--tRNA ligase,hypothetical protein","Q66JG3,B5YEP5",LASC017720,NA,NA,Other,maker-000310F-est-gff-StringTie-gene-1.0
1.76513260977275e-30,3.5487473278219017,0.107,0.193,5.29539782931825e-27,Duct_2,arhgap20,maker-000363F-est_gff_StringTie-gene-1.0,arhgap20,000363F,4189,366811,Rho GTPase-activating protein 20,Q6IFT4,LASC019009,NA,NA,Other,maker-000363F-est-gff-StringTie-gene-1.0
1.974943707561502e-30,2.0120180218080677,0.106,0.152,5.924831122684506e-27,Duct_2,arhgap39-2,maker-000052F-augustus-gene-7.6,arhgap39_2,000052F,1583558,1630294,Rho GTPase-activating protein 39,Q9C0H5,LASC005746,NA,NA,Other,maker-000052F-augustus-gene-7.6
2.0193878026471205e-30,6.018801451180867,0.123,0.059,6.058163407941362e-27,Duct_2,LASC001080,maker-000005F-est_gff_StringTie-gene-17.0,LASC001080,000005F,3923494,4029447,hypothetical protein,NA,LASC001080,NA,NA,Other,maker-000005F-est-gff-StringTie-gene-17.0
2.9726178327445648e-30,6.337758994921275,0.29,0.041,8.917853498233695e-27,Duct_2,LASC000692,maker-000003F-est_gff_StringTie-gene-20.0,LASC000692,000003F,4718175,4819022,hypothetical protein,NA,LASC000692,NA,NA,Other,maker-000003F-est-gff-StringTie-gene-20.0
3.0493636074053495e-30,1.4385168198563019,0.081,0.145,9.148090822216049e-27,Duct_2,vps13b-2,maker-000008F-est_gff_StringTie-gene-9.2,vps13b_2,000008F,2090233,2252415,Vacuolar protein sorting-associated protein 13B,Q7Z7G8,LASC001515,NA,NA,Other,maker-000008F-est-gff-StringTie-gene-9.2
3.369593941126894e-30,1.017554311444334,0.166,0.229,1.0108781823380681e-26,Duct_2,smn1,maker-000159F-est_gff_StringTie-gene-8.2,smn1,000159F,2016379,2036041,Survival motor neuron protein,"P97801,O35876",LASC012174,NA,NA,Other,maker-000159F-est-gff-StringTie-gene-8.2
6.407594832717613e-30,3.1409343303380197,0.099,0.129,1.922278449815284e-26,Duct_2,LASC015866,maker-000248F-est_gff_StringTie-gene-2.3,LASC015866,000248F,375233,419157,hypothetical protein,NA,LASC015866,NA,NA,Other,maker-000248F-est-gff-StringTie-gene-2.3
8.175359729266412e-30,9.319127638747636,0.366,0.022,2.4526079187799237e-26,Duct_2,sdr16c6-3,maker-000590F-est_gff_StringTie-gene-0.12,sdr16c6_3,000590F,366900,395680,Short-chain dehydrogenase/reductase family 16C member 6,A5PJJ7,LASC022105,NA,NA,Other,maker-000590F-est-gff-StringTie-gene-0.12
